user_id,nama,gender,usia,dob,segmen,segmen_label,pekerjaan,kota,tier_kota,populasi_kota,lat,long,pendapatan_bulan,pengeluaran_bulan,tabungan_bulan,spending_ratio,payment_dominan,punya_smartphone,txn_per_month_min,txn_per_month_max,impulse_base,weekend_boost,night_prob
BUDU00501,Prita Manurung,P,40,1984-08-26,B,Kelas B (Menengah Atas),Manajer,Yogyakarta,Kota Besar,420000,-7.5502,110.2485,11972297,7935422,4036875,0.663,Kartu Debit,1,40,90,0.55,1.5,0.35
BUDU00502,Oki Firmansyah,L,28,1996-04-09,B,Kelas B (Menengah Atas),Wirausaha Menengah,Tangerang,Metropolitan,2100000,-6.5397,106.1528,10017021,5603976,4413045,0.559,Kartu Kredit,1,40,90,0.55,1.5,0.35
BUDU00503,Budi Prasetyo,L,46,1978-06-05,D,Kelas D (Menengah Bawah),Driver Ojek Online,Pekalongan,Kota Kecil,310000,-7.0512,109.265,1552735,1165635,387100,0.751,DANA,1,15,35,0.25,1.15,0.15
BUDU00504,Fajar Prasetyo,L,38,1986-09-13,E,Kelas E (Miskin),Buruh Tani,Desa Makmur,Desa,3200,-6.5572,107.0643,802681,732065,70616,0.912,GoPay,0,8,20,0.15,1.05,0.08
BUDU00505,Hasna Wibowo,P,59,1965-05-09,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-6.2206,106.9771,34843891,13573843,21270048,0.39,GoPay,1,50,150,0.65,1.7,0.45
BUDU00506,Maya Prasetyo,P,28,1996-09-26,E,Kelas E (Miskin),Buruh Pabrik,Desa Makmur,Desa,3200,-6.4128,106.8113,1482561,1343019,139542,0.906,GoPay,1,8,20,0.15,1.05,0.08
BUDU00507,Mira Kusuma,P,36,1988-07-18,D,Kelas D (Menengah Bawah),SPG/SPB,Magelang,Kota Kecil,130000,-7.7053,110.1177,2139183,1913710,225473,0.895,Transfer Bank,0,15,35,0.25,1.15,0.15
BUDU00508,Dinda Santoso,P,20,2004-05-16,C,Kelas C (Menengah),Pegawai Swasta,Kediri,Kota Kecil,320000,-8.0037,111.6092,4039177,2938732,1100445,0.728,GoPay,1,25,60,0.4,1.3,0.25
BUDU00509,Candra Gunawan,L,37,1987-10-08,C,Kelas C (Menengah),Guru Tetap,Makassar,Kota Besar,1500000,-5.5479,118.9872,4334816,3055925,1278891,0.705,Transfer Bank,1,25,60,0.4,1.3,0.25
BUDU00510,Vino Susanto,L,44,1980-07-12,E,Kelas E (Miskin),Ojek Konvensional,Palembang,Kota Besar,1700000,-2.7284,104.5095,1164226,1091918,72308,0.938,Tunai,1,8,20,0.15,1.05,0.08
BUDU00511,Vina Wibowo,P,31,1993-08-10,C,Kelas C (Menengah),Staf Administrasi,Pekalongan,Kota Kecil,310000,-6.7695,109.3347,6616454,4830656,1785798,0.73,Kartu Debit,1,25,60,0.4,1.3,0.25
BUDU00512,Nadia Purnomo,P,26,1998-10-23,C,Kelas C (Menengah),Sales,Palembang,Kota Besar,1700000,-2.621,104.7073,4795405,3701496,1093909,0.772,DANA,1,25,60,0.4,1.3,0.25
BUDU00513,Galih Hartono,L,28,1996-08-11,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Panyingkiran,Desa,3700,-5.8272,107.1146,1243722,1120679,123043,0.901,Tunai,1,8,20,0.15,1.05,0.08
BUDU00514,Lina Pratama,P,34,1990-05-22,D,Kelas D (Menengah Bawah),Karyawan Toko,Cirebon,Kota Kecil,320000,-7.0514,108.5379,1992906,1564433,428473,0.785,Tunai,0,15,35,0.25,1.15,0.15
BUDU00515,Fery Wahyudi,L,47,1977-12-13,D,Kelas D (Menengah Bawah),SPG/SPB,Jombang,Kota Kecil,190000,-7.147,112.6589,2762975,2124667,638308,0.769,OVO,1,15,35,0.25,1.15,0.15
BUDU00516,Bella Simatupang,P,35,1989-03-08,E,Kelas E (Miskin),Buruh Pabrik,Purwokerto,Kota Kecil,290000,-7.1563,109.0988,826449,754381,72068,0.913,OVO,0,8,20,0.15,1.05,0.08
BUDU00517,Tari Harahap,P,23,2001-11-20,C,Kelas C (Menengah),Guru Tetap,Tangerang Selatan,Metropolitan,1700000,-6.3748,107.1448,4517462,3272881,1244581,0.724,GoPay,1,25,60,0.4,1.3,0.25
BUDU00518,Eko Purwanto,L,35,1989-10-06,C,Kelas C (Menengah),Wirausaha Kecil,Surabaya,Kota Besar,3100000,-7.6287,113.1997,5616310,4073249,1543061,0.725,GoPay,1,25,60,0.4,1.3,0.25
BUDU00519,Vina Purnomo,P,45,1979-04-15,D,Kelas D (Menengah Bawah),SPG/SPB,Palembang,Kota Besar,1700000,-3.3291,104.9863,2349484,1951344,398140,0.831,Tunai,0,15,35,0.25,1.15,0.15
BUDU00520,Hadi Harahap,L,27,1997-11-21,C,Kelas C (Menengah),Guru Tetap,Bandung,Kota Besar,2500000,-6.8862,107.5188,4171251,3301744,869507,0.792,Tunai,1,25,60,0.4,1.3,0.25
BUDU00521,Nadia Pasaribu,P,40,1984-07-15,C,Kelas C (Menengah),Staf Administrasi,Palembang,Kota Besar,1700000,-2.8335,105.1252,3795719,2902616,893103,0.765,OVO,1,25,60,0.4,1.3,0.25
BUDU00522,Clara Wijaya,P,36,1988-01-08,B,Kelas B (Menengah Atas),Manajer,Bandung,Kota Besar,2500000,-7.1143,107.5485,11584984,6281922,5303062,0.542,Transfer Bank,1,40,90,0.55,1.5,0.35
BUDU00523,Siti Siregar,P,41,1983-06-14,B,Kelas B (Menengah Atas),Analis Keuangan,Surabaya,Kota Besar,3100000,-6.8459,112.5977,18651660,11477066,7174594,0.615,Kartu Kredit,1,40,90,0.55,1.5,0.35
BUDU00524,Oki Tobing,L,29,1995-05-23,D,Kelas D (Menengah Bawah),Karyawan Toko,Purwokerto,Kota Kecil,290000,-7.9061,108.9093,1861866,1670391,191475,0.897,Tunai,1,15,35,0.25,1.15,0.15
BUDU00525,Maman Budiman,L,41,1983-02-19,D,Kelas D (Menengah Bawah),Driver Ojek Online,Magelang,Kota Kecil,130000,-7.5962,109.8699,2688993,2284973,404020,0.85,Tunai,1,15,35,0.25,1.15,0.15
BUDU00526,Bella Simatupang,P,30,1994-05-20,C,Kelas C (Menengah),Perawat,Medan,Kota Besar,2400000,3.7412,98.3228,4064085,3053787,1010298,0.751,GoPay,1,25,60,0.4,1.3,0.25
BUDU00527,Ayu Situmorang,P,34,1990-05-05,B,Kelas B (Menengah Atas),Manajer,Jakarta,Metropolitan,10500000,-6.2184,106.4653,10934829,6440374,4494455,0.589,Kartu Debit,1,40,90,0.55,1.5,0.35
BUDU00528,Kevin Manurung,L,25,1999-08-15,C,Kelas C (Menengah),Sales,Cirebon,Kota Kecil,320000,-6.9897,108.9768,5403828,3756396,1647432,0.695,OVO,1,25,60,0.4,1.3,0.25
BUDU00529,Nanang Tobing,L,22,2002-01-17,C,Kelas C (Menengah),Staf Administrasi,Magelang,Kota Kecil,130000,-7.5469,110.2019,5284372,3856683,1427689,0.73,GoPay,1,25,60,0.4,1.3,0.25
BUDU00530,Fery Sihombing,L,20,2004-04-28,C,Kelas C (Menengah),Perawat,Tegal,Kota Kecil,285000,-6.5338,108.6839,4809256,3909458,899798,0.813,OVO,1,25,60,0.4,1.3,0.25
BUDU00531,Sari Harahap,P,28,1996-07-26,D,Kelas D (Menengah Bawah),Guru Honorer,Kediri,Kota Kecil,320000,-7.5925,111.7232,2496151,2091550,404601,0.838,GoPay,1,15,35,0.25,1.15,0.15
BUDU00532,Rini Iskandar,P,41,1983-12-23,B,Kelas B (Menengah Atas),Pengacara,Semarang,Kota Besar,1800000,-6.7089,110.5042,18797021,8789772,10007249,0.468,Kartu Debit,1,40,90,0.55,1.5,0.35
BUDU00533,Oscar Kusuma,L,27,1997-10-08,D,Kelas D (Menengah Bawah),Driver Ojek Online,Desa Panyingkiran,Desa,3700,-5.9615,107.1669,2506956,2210189,296767,0.882,Transfer Bank,0,15,35,0.25,1.15,0.15
BUDU00534,Candra Mahendra,L,43,1981-03-15,C,Kelas C (Menengah),Pegawai Swasta,Tegal,Kota Kecil,285000,-6.7516,109.4102,6015254,3980391,2034863,0.662,GoPay,1,25,60,0.4,1.3,0.25
BUDU00535,Clara Wibowo,P,42,1982-09-05,B,Kelas B (Menengah Atas),Manajer,Surabaya,Kota Besar,3100000,-7.1283,112.9514,16581825,10049382,6532443,0.606,GoPay,1,40,90,0.55,1.5,0.35
BUDU00536,Hana Pratama,P,48,1976-03-19,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Makmur,Desa,3200,-5.7381,106.9526,1365417,1202074,163343,0.88,Tunai,1,8,20,0.15,1.05,0.08
BUDU00537,Mira Purwanto,P,24,2000-03-15,C,Kelas C (Menengah),Pegawai Swasta,Pekalongan,Kota Kecil,310000,-6.7835,109.7352,3703135,2839048,864087,0.767,Transfer Bank,1,25,60,0.4,1.3,0.25
BUDU00538,Rina Prasetyo,P,43,1981-08-06,B,Kelas B (Menengah Atas),Manajer,Surabaya,Kota Besar,3100000,-6.8825,112.3348,19314989,9578205,9736784,0.496,OVO,1,40,90,0.55,1.5,0.35
BUDU00539,Candra Iskandar,L,32,1992-09-23,D,Kelas D (Menengah Bawah),Teknisi,Pekalongan,Kota Kecil,310000,-6.607,109.2788,1900814,1720395,180419,0.905,OVO,0,15,35,0.25,1.15,0.15
BUDU00540,Galih Manurung,L,56,1968-08-09,A,Kelas A (Kaya),Notaris,Bekasi,Metropolitan,2700000,-6.1733,106.5627,91030760,37610576,53420184,0.413,Kartu Kredit,1,50,150,0.65,1.7,0.45
BUDU00541,Deni Sanjaya,L,39,1985-02-24,D,Kelas D (Menengah Bawah),Pedagang Warung,Desa Cikaret,Desa,2800,-6.1681,106.5845,2669329,2244941,424388,0.841,Tunai,1,15,35,0.25,1.15,0.15
BUDU00542,Budi Siregar,L,38,1986-11-17,D,Kelas D (Menengah Bawah),Pedagang Warung,Desa Rawa Indah,Desa,6500,-6.2555,106.5563,1575761,1269357,306404,0.806,DANA,1,15,35,0.25,1.15,0.15
BUDU00543,Yanto Sanjaya,L,30,1994-10-05,C,Kelas C (Menengah),Pegawai Swasta,Kediri,Kota Kecil,320000,-8.2868,111.5829,3504612,2175672,1328940,0.621,OVO,1,25,60,0.4,1.3,0.25
BUDU00544,Widya Situmorang,P,23,2001-11-28,B,Kelas B (Menengah Atas),Manajer,Palembang,Kota Besar,1700000,-2.6195,105.2031,15093142,9970771,5122371,0.661,OVO,1,40,90,0.55,1.5,0.35
BUDU00545,Vino Santoso,L,31,1993-10-10,C,Kelas C (Menengah),Pegawai Swasta,Medan,Kota Besar,2400000,3.4593,98.8116,6583171,4347757,2235414,0.66,OVO,1,25,60,0.4,1.3,0.25
BUDU00546,Prio Susanto,L,41,1983-02-04,B,Kelas B (Menengah Atas),Analis Keuangan,Surabaya,Kota Besar,3100000,-7.2309,112.5554,12231116,7548142,4682974,0.617,Kartu Kredit,1,40,90,0.55,1.5,0.35
BUDU00547,Sinta Santoso,P,36,1988-09-22,A,Kelas A (Kaya),Konsultan Senior,Tangerang,Metropolitan,2100000,-5.9673,106.2082,50233849,22528742,27705107,0.448,Transfer Bank,1,50,150,0.65,1.7,0.45
BUDU00548,Candra Sinaga,L,35,1989-11-13,D,Kelas D (Menengah Bawah),Guru Honorer,Desa Rawa Indah,Desa,6500,-6.4659,106.3498,1584370,1226700,357670,0.774,Tunai,0,15,35,0.25,1.15,0.15
BUDU00549,Ayu Wahyudi,P,25,1999-09-06,C,Kelas C (Menengah),Guru Tetap,Medan,Kota Besar,2400000,3.6519,98.818,4883139,3514793,1368346,0.72,Kartu Debit,1,25,60,0.4,1.3,0.25
BUDU00550,Ayu Manurung,P,24,2000-10-24,D,Kelas D (Menengah Bawah),Pedagang Warung,Medan,Kota Besar,2400000,3.9448,98.6523,1904451,1594966,309485,0.837,Tunai,0,15,35,0.25,1.15,0.15
BUDU00551,Cantika Hidayat,P,21,2003-10-13,E,Kelas E (Miskin),Buruh Tani,Desa Sejahtera,Desa,4100,-6.3372,106.551,884672,841441,43231,0.951,GoPay,1,8,20,0.15,1.05,0.08
BUDU00552,Tari Tambunan,P,24,2000-11-01,B,Kelas B (Menengah Atas),Wirausaha Menengah,Bogor,Metropolitan,1100000,-6.9139,106.8953,11531832,5366938,6164894,0.465,Kartu Kredit,1,40,90,0.55,1.5,0.35
BUDU00553,Maya Purnomo,P,20,2004-12-23,D,Kelas D (Menengah Bawah),SPG/SPB,Magelang,Kota Kecil,130000,-7.4665,110.2134,2203560,1815166,388394,0.824,Tunai,1,15,35,0.25,1.15,0.15
BUDU00554,Oki Nasution,L,40,1984-11-20,D,Kelas D (Menengah Bawah),Admin Kantor,Desa Makmur,Desa,3200,-6.0837,106.7439,1948294,1616617,331677,0.83,GoPay,1,15,35,0.25,1.15,0.15
BUDU00555,Deni Saputra,L,39,1985-08-23,D,Kelas D (Menengah Bawah),Driver Ojek Online,Tegal,Kota Kecil,285000,-6.9377,109.4578,1929336,1521630,407706,0.789,DANA,1,15,35,0.25,1.15,0.15
BUDU00556,Wahyu Purwanto,L,32,1992-02-27,D,Kelas D (Menengah Bawah),Teknisi,Denpasar,Kota Besar,900000,-8.6131,114.9686,2933459,2645229,288230,0.902,DANA,1,15,35,0.25,1.15,0.15
BUDU00557,Tari Tobing,P,44,1980-12-03,C,Kelas C (Menengah),Pegawai Swasta,Purwokerto,Kota Kecil,290000,-6.9253,109.5881,4618823,3145534,1473289,0.681,DANA,1,25,60,0.4,1.3,0.25
BUDU00558,Hadi Budiman,L,40,1984-01-05,D,Kelas D (Menengah Bawah),Admin Kantor,Bandung,Kota Besar,2500000,-6.8349,107.8179,1557545,1398931,158614,0.898,OVO,1,15,35,0.25,1.15,0.15
BUDU00559,Firmansyah Rajasa,L,20,2004-01-02,C,Kelas C (Menengah),Sales,Depok,Metropolitan,2200000,-6.0187,107.2275,4683586,3157236,1526350,0.674,OVO,1,25,60,0.4,1.3,0.25
BUDU00560,Nisa Pasaribu,P,40,1984-12-08,C,Kelas C (Menengah),PNS Golongan II,Makassar,Kota Besar,1500000,-5.5226,119.0625,4619439,3464215,1155224,0.75,GoPay,1,25,60,0.4,1.3,0.25
BUDU00561,Rahma Pasaribu,P,23,2001-05-13,D,Kelas D (Menengah Bawah),Admin Kantor,Desa Makmur,Desa,3200,-5.8794,106.5852,1533852,1235032,298820,0.805,OVO,0,15,35,0.25,1.15,0.15
BUDU00562,Zara Panggabean,P,43,1981-03-02,C,Kelas C (Menengah),Wirausaha Kecil,Makassar,Kota Besar,1500000,-5.2202,119.2049,5341501,3468814,1872687,0.649,GoPay,1,25,60,0.4,1.3,0.25
BUDU00563,Ella Iskandar,P,23,2001-08-10,C,Kelas C (Menengah),PNS Golongan II,Tasikmalaya,Kota Kecil,700000,-7.7894,108.3092,6323069,5131130,1191939,0.811,Transfer Bank,1,25,60,0.4,1.3,0.25
BUDU00564,Fajar Simatupang,L,34,1990-07-19,C,Kelas C (Menengah),Wirausaha Kecil,Yogyakarta,Kota Besar,420000,-7.8307,110.5001,5290731,3805975,1484756,0.719,Transfer Bank,1,25,60,0.4,1.3,0.25
BUDU00565,Prita Panggabean,P,18,2006-05-07,D,Kelas D (Menengah Bawah),Admin Kantor,Blitar,Kota Kecil,150000,-7.7661,111.9434,2580924,2173631,407293,0.842,Tunai,1,15,35,0.25,1.15,0.15
BUDU00566,Rina Sihombing,P,52,1972-11-16,E,Kelas E (Miskin),Buruh Tani,Purwokerto,Kota Kecil,290000,-7.5273,108.7438,1241313,1116911,124402,0.9,GoPay,1,8,20,0.15,1.05,0.08
BUDU00567,Rahma Santoso,P,32,1992-09-23,D,Kelas D (Menengah Bawah),Teknisi,Bandung,Kota Besar,2500000,-7.2999,108.1093,1571758,1375170,196588,0.875,GoPay,1,15,35,0.25,1.15,0.15
BUDU00568,Candra Pasaribu,L,47,1977-09-07,D,Kelas D (Menengah Bawah),Teknisi,Pekalongan,Kota Kecil,310000,-6.5829,109.7778,1781855,1456705,325150,0.818,Tunai,0,15,35,0.25,1.15,0.15
BUDU00569,Lutfi Nugroho,L,41,1983-11-25,D,Kelas D (Menengah Bawah),Driver Ojek Online,Semarang,Kota Besar,1800000,-7.336,110.6109,1784235,1382330,401905,0.775,OVO,1,15,35,0.25,1.15,0.15
BUDU00570,Yanto Firmansyah,L,19,2005-08-02,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,3.139,98.4988,6545474,4729377,1816097,0.723,GoPay,1,25,60,0.4,1.3,0.25
BUDU00571,Bunga Mahendra,P,31,1993-05-22,B,Kelas B (Menengah Atas),Arsitek,Tangerang,Metropolitan,2100000,-6.1867,106.8256,15958863,7769784,8189079,0.487,Kartu Kredit,1,40,90,0.55,1.5,0.35
BUDU00572,Siti Gunawan,P,25,1999-05-13,E,Kelas E (Miskin),Asisten Rumah Tangga,Desa Panyingkiran,Desa,3700,-6.6616,106.9215,1304901,1223030,81871,0.937,Tunai,1,8,20,0.15,1.05,0.08
BUDU00573,Sari Hartono,P,33,1991-08-11,E,Kelas E (Miskin),Nelayan,Tasikmalaya,Kota Kecil,700000,-6.8859,107.7919,1490429,1374501,115928,0.922,Tunai,1,8,20,0.15,1.05,0.08
BUDU00574,Nanda Wahyudi,L,22,2002-12-06,C,Kelas C (Menengah),Staf Administrasi,Semarang,Kota Besar,1800000,-6.6121,110.177,5875963,3689550,2186413,0.628,Kartu Debit,1,25,60,0.4,1.3,0.25
BUDU00575,Zara Firmansyah,P,25,1999-01-05,C,Kelas C (Menengah),Guru Tetap,Palembang,Kota Besar,1700000,-2.7813,105.0712,6003160,4608309,1394851,0.768,Kartu Debit,1,25,60,0.4,1.3,0.25
BUDU00576,Vina Sanjaya,P,29,1995-06-10,C,Kelas C (Menengah),Wirausaha Kecil,Depok,Metropolitan,2200000,-6.2072,106.4363,3289505,2374670,914835,0.722,Tunai,1,25,60,0.4,1.3,0.25
BUDU00577,Samsul Tobing,L,57,1967-06-16,A,Kelas A (Kaya),Dokter Spesialis,Depok,Metropolitan,2200000,-6.3601,106.8217,74802052,27343799,47458253,0.366,GoPay,1,50,150,0.65,1.7,0.45
BUDU00578,Ella Manurung,P,24,2000-12-08,D,Kelas D (Menengah Bawah),Guru Honorer,Tegal,Kota Kecil,285000,-7.2359,109.4461,1618047,1260647,357400,0.779,GoPay,1,15,35,0.25,1.15,0.15
BUDU00579,Budi Firmansyah,L,22,2002-09-04,C,Kelas C (Menengah),Pegawai Swasta,Bandung,Kota Besar,2500000,-6.8525,107.7888,3512752,2796855,715897,0.796,DANA,1,25,60,0.4,1.3,0.25
BUDU00580,Putri Pratama,P,30,1994-12-25,D,Kelas D (Menengah Bawah),SPG/SPB,Pekalongan,Kota Kecil,310000,-7.0106,109.2782,2973868,2664127,309741,0.896,GoPay,1,15,35,0.25,1.15,0.15
BUDU00581,Tiara Saputra,P,28,1996-07-14,D,Kelas D (Menengah Bawah),Admin Kantor,Cirebon,Kota Kecil,320000,-6.5995,108.3406,2845947,2371148,474799,0.833,Tunai,0,15,35,0.25,1.15,0.15
BUDU00582,Ella Santoso,P,30,1994-12-01,D,Kelas D (Menengah Bawah),Pedagang Warung,Semarang,Kota Besar,1800000,-7.2898,110.0672,2143331,1703499,439832,0.795,Tunai,1,15,35,0.25,1.15,0.15
BUDU00583,Mulyadi Pratama,L,29,1995-05-05,E,Kelas E (Miskin),Buruh Tani,Desa Makmur,Desa,3200,-6.443,106.3209,1493498,1362898,130600,0.913,Tunai,1,8,20,0.15,1.05,0.08
BUDU00584,Andi Pasaribu,L,35,1989-11-11,C,Kelas C (Menengah),Wirausaha Kecil,Bekasi,Metropolitan,2700000,-6.323,107.2172,5524136,4444213,1079923,0.805,DANA,1,25,60,0.4,1.3,0.25
BUDU00585,Fajar Situmorang,L,30,1994-04-18,D,Kelas D (Menengah Bawah),Teknisi,Desa Rawa Indah,Desa,6500,-6.5417,106.7557,2720423,2258180,462243,0.83,DANA,0,15,35,0.25,1.15,0.15
BUDU00586,Irwan Yulianto,L,21,2003-08-15,C,Kelas C (Menengah),Staf Administrasi,Pekalongan,Kota Kecil,310000,-6.8946,109.2938,6369827,4726839,1642988,0.742,GoPay,1,25,60,0.4,1.3,0.25
BUDU00587,Clara Prasetyo,P,31,1993-07-13,D,Kelas D (Menengah Bawah),Teknisi,Denpasar,Kota Besar,900000,-9.1152,114.9107,2492171,2027856,464315,0.814,GoPay,1,15,35,0.25,1.15,0.15
BUDU00588,Fajar Purnomo,L,18,2006-08-11,D,Kelas D (Menengah Bawah),Karyawan Toko,Tasikmalaya,Kota Kecil,700000,-7.3151,108.2619,2623736,2141146,482590,0.816,GoPay,1,15,35,0.25,1.15,0.15
BUDU00589,Julia Gunawan,P,31,1993-03-13,C,Kelas C (Menengah),Pegawai Swasta,Cirebon,Kota Kecil,320000,-6.9154,108.4525,6290591,4883772,1406819,0.776,Kartu Debit,1,25,60,0.4,1.3,0.25
BUDU00590,Zulfi Iskandar,L,37,1987-09-12,C,Kelas C (Menengah),Sales,Bekasi,Metropolitan,2700000,-6.4103,107.2713,4030782,2457616,1573166,0.61,DANA,1,25,60,0.4,1.3,0.25
BUDU00591,Vino Lubis,L,28,1996-11-24,A,Kelas A (Kaya),CEO/Direktur,Jakarta,Metropolitan,10500000,-6.0291,106.9546,73678454,21099996,52578458,0.286,Transfer Bank,1,50,150,0.65,1.7,0.45
BUDU00592,Erwin Kurniawan,L,44,1980-06-20,E,Kelas E (Miskin),Buruh Tani,Desa Sejahtera,Desa,4100,-5.8467,107.1635,1021203,911054,110149,0.892,Tunai,0,8,20,0.15,1.05,0.08
BUDU00593,Erwin Sutrisno,L,42,1982-06-15,A,Kelas A (Kaya),CEO/Direktur,Bekasi,Metropolitan,2700000,-6.0871,106.6991,81796678,23905945,57890733,0.292,Kartu Kredit,1,50,150,0.65,1.7,0.45
BUDU00594,Clara Tobing,P,27,1997-03-07,C,Kelas C (Menengah),PNS Golongan II,Palembang,Kota Besar,1700000,-2.5823,104.8052,3315922,2718867,597055,0.82,DANA,1,25,60,0.4,1.3,0.25
BUDU00595,Uci Tobing,P,26,1998-07-04,D,Kelas D (Menengah Bawah),Guru Honorer,Desa Rawa Indah,Desa,6500,-6.0117,106.9041,2846847,2443443,403404,0.858,DANA,0,15,35,0.25,1.15,0.15
BUDU00596,Dhea Kurniawan,P,22,2002-09-09,D,Kelas D (Menengah Bawah),Guru Honorer,Denpasar,Kota Besar,900000,-8.3658,115.3281,2636203,2173745,462458,0.825,OVO,1,15,35,0.25,1.15,0.15
BUDU00597,Tiara Hidayat,P,45,1979-09-22,B,Kelas B (Menengah Atas),Arsitek,Bekasi,Metropolitan,2700000,-6.6181,106.7628,18872896,9872370,9000526,0.523,Kartu Kredit,1,40,90,0.55,1.5,0.35
BUDU00598,Bella Wahyudi,P,20,2004-10-24,C,Kelas C (Menengah),Sales,Yogyakarta,Kota Besar,420000,-7.4745,109.9618,5273888,4138260,1135628,0.785,GoPay,1,25,60,0.4,1.3,0.25
BUDU00599,Tiara Hidayat,P,30,1994-06-10,C,Kelas C (Menengah),Wirausaha Kecil,Kediri,Kota Kecil,320000,-7.4747,112.3126,5891773,4500913,1390860,0.764,Kartu Debit,1,25,60,0.4,1.3,0.25
BUDU00600,Doni Kurniawan,L,43,1981-12-18,D,Kelas D (Menengah Bawah),Karyawan Toko,Bandung,Kota Besar,2500000,-6.6231,107.2181,2067310,1737970,329340,0.841,Tunai,0,15,35,0.25,1.15,0.15
BUDU00601,Wahyu Wibowo,L,21,2003-01-05,E,Kelas E (Miskin),Buruh Tani,Desa Cikaret,Desa,2800,-6.5613,106.4273,1295265,1210844,84421,0.935,GoPay,0,8,20,0.15,1.05,0.08
BUDU00602,Doni Purwanto,L,39,1985-06-28,B,Kelas B (Menengah Atas),Dosen,Semarang,Kota Besar,1800000,-6.5445,110.0901,18180955,8226186,9954769,0.452,Kartu Kredit,1,40,90,0.55,1.5,0.35
BUDU00603,Dinda Lubis,P,31,1993-02-01,D,Kelas D (Menengah Bawah),Admin Kantor,Denpasar,Kota Besar,900000,-8.888,115.2678,2599085,2164076,435009,0.833,GoPay,1,15,35,0.25,1.15,0.15
BUDU00604,Eko Firmansyah,L,46,1978-04-16,D,Kelas D (Menengah Bawah),Pedagang Warung,Pekalongan,Kota Kecil,310000,-7.3366,110.0595,2295709,1940726,354983,0.845,GoPay,1,15,35,0.25,1.15,0.15
BUDU00605,Deni Saputra,L,25,1999-01-20,E,Kelas E (Miskin),Buruh Pabrik,Palembang,Kota Besar,1700000,-3.0899,105.2298,1371359,1253872,117487,0.914,GoPay,1,8,20,0.15,1.05,0.08
BUDU00606,Wati Hartono,P,39,1985-10-17,C,Kelas C (Menengah),Perawat,Surabaya,Kota Besar,3100000,-7.0264,112.4943,4930913,3273126,1657787,0.664,Kartu Debit,1,25,60,0.4,1.3,0.25
BUDU00607,Mulyadi Purwanto,L,25,1999-11-26,C,Kelas C (Menengah),Wirausaha Kecil,Cirebon,Kota Kecil,320000,-6.4536,108.6609,6355551,4918768,1436783,0.774,Kartu Debit,1,25,60,0.4,1.3,0.25
BUDU00608,Eko Tobing,L,37,1987-10-16,E,Kelas E (Miskin),Asisten Rumah Tangga,Purwokerto,Kota Kecil,290000,-7.8854,109.2936,884189,857433,26756,0.97,Tunai,1,8,20,0.15,1.05,0.08
BUDU00609,Fajar Sinaga,L,43,1981-04-03,D,Kelas D (Menengah Bawah),Driver Ojek Online,Tegal,Kota Kecil,285000,-6.8893,109.1316,2568011,2084563,483448,0.812,GoPay,1,15,35,0.25,1.15,0.15
BUDU00610,Tiara Tobing,P,25,1999-04-28,E,Kelas E (Miskin),Buruh Tani,Kediri,Kota Kecil,320000,-7.6571,112.4209,1361792,1164662,197130,0.855,Tunai,0,8,20,0.15,1.05,0.08
BUDU00611,Oscar Sutrisno,L,26,1998-10-24,E,Kelas E (Miskin),Pedagang Kaki Lima,Tasikmalaya,Kota Kecil,700000,-6.9145,108.2385,1493690,1404630,89060,0.94,Tunai,1,8,20,0.15,1.05,0.08
BUDU00612,Lutfi Hidayat,L,43,1981-08-16,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Sejahtera,Desa,4100,-5.7691,106.4109,846124,733179,112945,0.867,GoPay,1,8,20,0.15,1.05,0.08
BUDU00613,Fery Harahap,L,54,1970-05-28,E,Kelas E (Miskin),Buruh Pabrik,Desa Makmur,Desa,3200,-6.1372,106.6134,1312123,1252500,59623,0.955,GoPay,0,8,20,0.15,1.05,0.08
BUDU00614,Kevin Santoso,L,23,2001-09-10,D,Kelas D (Menengah Bawah),Teknisi,Medan,Kota Besar,2400000,3.6203,98.3752,2963175,2278314,684861,0.769,GoPay,1,15,35,0.25,1.15,0.15
BUDU00615,Hendra Purwanto,L,19,2005-03-17,C,Kelas C (Menengah),Wirausaha Kecil,Surabaya,Kota Besar,3100000,-7.3458,112.5851,4312278,3220915,1091363,0.747,OVO,1,25,60,0.4,1.3,0.25
BUDU00616,Tono Rajasa,L,54,1970-02-26,E,Kelas E (Miskin),Buruh Tani,Desa Makmur,Desa,3200,-6.5966,106.4807,1235918,1130493,105425,0.915,Tunai,1,8,20,0.15,1.05,0.08
BUDU00617,Okta Sutrisno,P,18,2006-07-12,C,Kelas C (Menengah),Guru Tetap,Denpasar,Kota Besar,900000,-9.1078,115.5281,4460375,3254138,1206237,0.73,GoPay,1,25,60,0.4,1.3,0.25
BUDU00618,Clara Tambunan,P,21,2003-01-02,C,Kelas C (Menengah),Guru Tetap,Depok,Metropolitan,2200000,-6.5731,106.882,4342228,3468251,873977,0.799,GoPay,1,25,60,0.4,1.3,0.25
